"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20221","11","서울시","CS200034","여관","2813","2840","3","70","4","112","27"
"20221","11","서울시","CS200036","고시원","150","150","4","6","1","2","0"
"20221","11","서울시","CS300002","편의점","2306","9287","3","282","3","260","6981"
"20221","11","서울시","CS300010","반찬가게","9062","9366","3","248","2","181","304"
"20221","11","서울시","CS300021","문구","4069","4508","2","76","2","96","439"
"20221","11","서울시","CS100005","제과점","4974","6938","4","259","3","171","1964"
"20221","11","서울시","CS100006","패스트푸드점","3097","6557","4","281","3","184","3460"
"20221","11","서울시","CS100007","치킨전문점","2616","6968","3","206","4","248","4352"
"20221","11","서울시","CS200007","치과의원","5119","5119","1","54","1","47","0"
"20221","11","서울시","CS200014","회계사사무소","896","896","1","6","0","3","0"
"20221","11","서울시","CS200019","PC방","1502","1669","2","38","5","79","167"
"20221","11","서울시","CS300006","미곡판매","3216","3216","1","37","2","70","0"
"20221","11","서울시","CS300014","신발","4954","5035","2","86","1","61","81"
"20221","11","서울시","CS300028","화초","5676","5719","3","154","2","113","43"
"20221","11","서울시","CS300029","애완동물","1757","1846","5","86","4","73","89"
"20221","11","서울시","CS300032","가전제품","2599","2599","1","34","1","32","0"
"20221","11","서울시","CS300037","중고차판매","881","881","4","32","2","20","0"
"20221","11","서울시","CS100002","중식음식점","5449","6157","4","255","3","192","708"
"20221","11","서울시","CS200006","일반의원","9927","9927","2","222","1","113","0"
"20221","11","서울시","CS200021","기타오락장","1328","1460","2","28","5","69","132"
"20221","11","서울시","CS200028","미용실","19402","20976","2","448","1","280","1574"
"20221","11","서울시","CS200031","세탁소","4921","5986","2","108","2","98","1065"
"20221","11","서울시","CS200035","게스트하우스","1070","1087","3","34","4","43","17"
"20221","11","서울시","CS200038","독서실","2583","3266","4","118","3","89","683"
"20221","11","서울시","CS300004","핸드폰","7633","7686","2","159","2","181","53"
"20221","11","서울시","CS300007","육류판매","7756","7802","2","138","2","163","46"
"20221","11","서울시","CS300017","시계및귀금속","5908","6019","2","101","1","71","111"
"20221","11","서울시","CS300019","의료기기","3848","3872","2","80","2","65","24"
"20221","11","서울시","CS300030","중고가구","202","202","0","0","2","3","0"
"20221","11","서울시","CS300042","주유소","1010","1010","1","14","1","14","0"
"20221","11","서울시","CS200002","외국어학원","2259","2324","4","88","3","59","65"
"20221","11","서울시","CS200017","골프연습장","1736","1815","5","91","2","43","79"
"20221","11","서울시","CS200029","네일숍","4667","4760","5","219","2","78","93"
"20221","11","서울시","CS200042","통번역서비스","2338","2338","2","52","4","83","0"
"20221","11","서울시","CS200045","비디오/서적임대","200","222","3","6","1","1","22"
"20221","11","서울시","CS300003","컴퓨터및주변장치판매","9747","9749","1","107","2","144","2"
"20221","11","서울시","CS300009","청과상","9019","9043","2","155","3","231","24"
"20221","11","서울시","CS300016","안경","2017","2674","1","27","1","31","657"
"20221","11","서울시","CS300023","미용재료","1486","1486","1","20","3","40","0"
"20221","11","서울시","CS300031","가구","3628","3631","2","59","2","57","3"
"20221","11","서울시","CS300033","철물점","2225","2225","1","17","1","31","0"
"20221","11","서울시","CS300034","악기","757","757","1","7","1","6","0"
"20221","11","서울시","CS300039","모터사이클및부품","751","751","3","21","2","11","0"
"20221","11","서울시","CS100004","양식음식점","7188","8240","4","314","3","241","1052"
"20221","11","서울시","CS100009","호프-간이주점","15817","17798","2","378","2","384","1981"
"20221","11","서울시","CS100010","커피-음료","19953","26066","5","1196","3","761","6113"
"20221","11","서울시","CS200008","한의원","3910","3910","1","56","1","52","0"
"20221","11","서울시","CS200018","볼링장","145","145","2","3","2","3","0"
"20221","11","서울시","CS200020","전자게임장","336","354","3","10","3","10","18"
"20221","11","서울시","CS200030","피부관리실","6286","6529","5","324","2","143","243"
"20221","11","서울시","CS200043","건축물청소","4998","5098","3","160","2","93","100"
"20221","11","서울시","CS300008","수산물판매","6166","6208","2","94","2","135","42"
"20221","11","서울시","CS300012","한복점","337","337","1","3","3","9","0"
"20221","11","서울시","CS300015","가방","3076","3103","2","73","2","63","27"
"20221","11","서울시","CS300026","완구","905","907","2","18","2","17","2"
"20221","11","서울시","CS100003","일식음식점","5581","6624","4","231","2","160","1043"
"20221","11","서울시","CS200001","일반교습학원","21122","23142","4","863","2","512","2020"
"20221","11","서울시","CS200004","컴퓨터학원","489","501","4","18","1","4","12"
"20221","11","서울시","CS200011","변리사사무소","961","961","2","17","2","14","0"
"20221","11","서울시","CS200023","통신기기수리","567","567","2","10","3","15","0"
"20221","11","서울시","CS200025","자동차수리","4167","4666","1","39","1","51","499"
"20221","11","서울시","CS200037","노래방","6057","6182","2","102","3","157","125"
"20221","11","서울시","CS200039","DVD방","44","44","0","0","7","3","0"
"20221","11","서울시","CS200040","녹음실","1202","1204","2","27","1","11","2"
"20221","11","서울시","CS300001","슈퍼마켓","8621","11960","2","185","3","347","3339"
"20221","11","서울시","CS300013","유아의류","1783","1906","2","46","2","34","123"
"20221","11","서울시","CS300020","서적","4105","4191","2","72","2","98","86"
"20221","11","서울시","CS300022","화장품","14567","15579","2","315","2","375","1012"
"20221","11","서울시","CS300035","인테리어","4300","4302","2","73","2","73","2"
"20221","11","서울시","CS300036","조명용품","11678","11688","1","104","1","106","10"
"20221","11","서울시","CS300040","재생용품 판매점","1335","1335","1","19","1","12","0"
"20221","11","서울시","CS100008","분식전문점","9023","12226","3","365","3","342","3203"
"20221","11","서울시","CS200003","예술학원","9556","9956","4","350","2","182","400"
"20221","11","서울시","CS200012","법무사사무소","2342","2342","2","45","1","26","0"
"20221","11","서울시","CS200015","세무사사무소","6960","6960","2","107","1","76","0"
"20221","11","서울시","CS200016","당구장","3663","3719","3","121","3","112","56"
"20221","11","서울시","CS200032","가전제품수리","2971","2974","2","53","2","47","3"
"20221","11","서울시","CS200033","부동산중개업","42998","43057","3","1347","2","937","59"
"20221","11","서울시","CS200041","사진관","6022","6054","3","207","1","83","32"
"20221","11","서울시","CS200044","여행사","6886","6891","1","72","2","103","5"
"20221","11","서울시","CS300005","주류도매","949","949","2","23","2","20","0"
"20221","11","서울시","CS300011","일반의류","50848","50954","2","1217","2","1045","106"
"20221","11","서울시","CS300027","섬유제품","2975","2978","1","34","1","34","3"
"20221","11","서울시","CS300038","자동차부품","3791","3796","1","49","2","59","5"
"20221","11","서울시","CS100001","한식음식점","50055","57643","3","1489","3","1524","7588"
"20221","11","서울시","CS200013","기타법무서비스","2347","2347","4","93","3","58","0"
"20221","11","서울시","CS200022","복권방","996","996","1","10","2","19","0"
"20221","11","서울시","CS200024","스포츠클럽","3696","3883","6","229","2","79","187"
"20221","11","서울시","CS200026","자동차미용","1529","1656","2","33","2","33","127"
"20221","11","서울시","CS200027","모터사이클수리","659","671","2","13","2","12","12"
"20221","11","서울시","CS200046","의류임대","638","639","2","10","2","10","1"
"20221","11","서울시","CS200047","가정용품임대","1083","1083","3","31","2","16","0"
"20221","11","서울시","CS300018","의약품","7891","8428","2","156","1","117","537"
"20221","11","서울시","CS300024","운동/경기용품","3656","3661","2","72","2","71","5"
"20221","11","서울시","CS300025","자전거 및 기타운송장비","867","867","2","17","1","10","0"
"20221","11","서울시","CS300041","예술품","1907","1907","3","57","1","25","0"
"20221","11","서울시","CS300043","전자상거래업","21674","21688","4","892","5","1145","14"
"20214","11","서울시","CS200005","스포츠 강습","7436","7750","6","483","2","167","314"
"20214","11","서울시","CS200009","동물병원","958","969","1","10","0","3","11"
"20214","11","서울시","CS200010","변호사사무소","4774","4774","3","142","2","72","0"
"20214","11","서울시","CS200034","여관","2856","2882","2","70","3","93","26"
"20214","11","서울시","CS200036","고시원","146","146","10","14","3","5","0"
"20214","11","서울시","CS300002","편의점","2286","9265","5","423","3","284","6979"
"20214","11","서울시","CS300010","반찬가게","9000","9299","4","393","2","194","299"
"20214","11","서울시","CS300021","문구","4068","4528","2","79","2","70","460"
"20214","11","서울시","CS100005","제과점","4877","6850","6","407","3","219","1973"
"20214","11","서울시","CS100006","패스트푸드점","3043","6460","7","452","4","234","3417"
"20214","11","서울시","CS100007","치킨전문점","2624","7010","7","476","6","383","4386"
"20214","11","서울시","CS200007","치과의원","5112","5112","1","42","1","30","0"
"20214","11","서울시","CS200014","회계사사무소","893","893","2","21","1","7","0"
"20214","11","서울시","CS200019","PC방","1543","1710","4","76","5","85","167"
"20214","11","서울시","CS300006","미곡판매","3249","3249","2","68","2","51","0"
"20214","11","서울시","CS300014","신발","4933","5010","2","100","2","103","77"
"20214","11","서울시","CS300028","화초","5635","5678","4","206","2","100","43"
"20214","11","서울시","CS300029","애완동물","1755","1833","8","154","2","44","78"
"20214","11","서울시","CS300032","가전제품","2597","2597","1","35","1","31","0"
"20214","11","서울시","CS300037","중고차판매","869","869","5","46","2","19","0"
"20214","11","서울시","CS100002","중식음식점","5409","6094","6","337","3","205","685"
"20214","11","서울시","CS200006","일반의원","9818","9818","2","159","1","78","0"
"20214","11","서울시","CS200021","기타오락장","1365","1501","6","95","4","66","136"
"20214","11","서울시","CS200028","미용실","19243","20808","3","611","2","388","1565"
"20214","11","서울시","CS200031","세탁소","4911","5976","2","117","2","140","1065"
"20214","11","서울시","CS200035","게스트하우스","1077","1096","5","55","4","47","19"
"20214","11","서울시","CS200038","독서실","2544","3237","5","163","4","142","693"
"20214","11","서울시","CS300004","핸드폰","7655","7708","3","196","2","161","53"
"20214","11","서울시","CS300007","육류판매","7780","7827","4","292","2","185","47"
"20214","11","서울시","CS300017","시계및귀금속","5880","5989","2","114","1","51","109"
"20214","11","서울시","CS300019","의료기기","3833","3857","2","69","2","62","24"
"20214","11","서울시","CS300030","중고가구","205","205","2","4","1","2","0"
"20214","11","서울시","CS300042","주유소","1010","1010","2","15","2","16","0"
"20214","11","서울시","CS200002","외국어학원","2230","2295","4","101","1","33","65"
"20214","11","서울시","CS200017","골프연습장","1693","1767","7","126","3","44","74"
"20214","11","서울시","CS200029","네일숍","4521","4619","5","222","2","110","98"
